layer_name,time,cpu_mem,cuda_mem,size,macs
171,0.000994,0,16.5,1.7203,0
172,0.002704,0,27.75,1.7203,0
173,0.000936,0,16.5,1.7203,0
174,0.002715,0,27.75,1.7203,0
175,0.000457,0,13.12,3.4406,0
176,0.001033,0,14.93,1.7203,0
177,0.001499,0,7.584,0.5734,0
178,0.000276,0,5.72,1.1469,0
179,0.000836,0,4.704,0.5734,0
180,0.000882,0,6.167,0.5734,0
181,0.000103,0,0,0.5734,0
182,0.00086,0,6.167,0.5734,0
183,0.001978,0,16.284,0.5734,0
184,0.001008,0,5.607,0.5734,0
185,0.00198,0,16.284,0.5734,0
186,0.000839,0,5.607,0.5734,0
187,0.001981,0,16.284,0.5734,0
188,0.000243,0,5.72,1.1469,0
189,0.000836,0,4.704,0.5734,0
190,0.001261,0,1.943,0.1792,0
191,0.000215,0,1.4,0.3584,0
192,0.001211,0,1.5865,0.1792,0
193,0.000852,0,1.9355,0.1792,0
194,0.000135,0,0,0.1792,0
195,0.00081,0,1.9355,0.1792,0
196,0.001368,0,15.721,0.1792,0
197,0.000957,0,1.7605,0.1792,0
198,0.001368,0,15.721,0.1792,0
199,0.001009,0,1.7605,0.1792,0
200,0.002024,0,15.721,0.1792,0
201,0.000238,0,1.4,0.3584,0
202,0.001223,0,1.5865,0.1792,0
203,0.000147,0,0,0.0005,0
204,0.000102,0,0,0.0008,0
205,0.000102,0,0,0.001,0
206,9.1E-05,0,0,0.0013,0
207,9.5E-05,0,0,0.0005,0
208,9.3E-05,0,0,0.0005,0
209,0.000108,0,0,0.0005,0
210,9.1E-05,0,0,0.0005,0
211,8.6E-05,0,0,4.5875,0
212,0.009048,0,131.05,9.175,0
213,0.00178,0,10.49,9.175,0
214,0.003795,0,34.354,9.1392,0
215,0.001771,0,19.22,9.1392,0
216,0.004461,0,53.99,9.1392,0
217,0.000161,0,0,1.7203,0
218,0.005175,0,55.49,3.4406,0
219,0.000675,0,3.28,3.4406,0
