layer_name,time,cpu_mem,cuda_mem,size,macs
154,0.006144,0,0,4.5875,0
155,0.002781,0,0,4.5875,0
156,0.005595,0,0,4.5875,0
157,0.021308,0,0,4.5875,0
158,0.005606,0,0,4.5875,0
159,0.021705,0,0,4.5875,0
160,0.005596,0,0,4.5875,0
161,0.021304,0,0,4.5875,0
162,0.003742,0,0,9.175,0
163,0.00912,0,0,4.5875,0
164,0.015373,0,0,1.7203,0
165,0.00187,0,0,3.4406,0
166,0.004686,0,0,1.7203,0
167,0.003571,0,0,1.7203,0
168,0.001,0,0,1.7203,0
169,0.002865,0,0,1.7203,0
170,0.011457,0,0,1.7203,0
171,0.003131,0,0,1.7203,0
172,0.01131,0,0,1.7203,0
173,0.002931,0,0,1.7203,0
174,0.011455,0,0,1.7203,0
175,0.001426,0,0,3.4406,0
176,0.004656,0,0,1.7203,0
177,0.008552,0,0,0.5734,0
178,0.001384,0,0,1.1469,0
179,0.003207,0,0,0.5734,0
180,0.00182,0,0,0.5734,0
181,0.000239,0,0,0.5734,0
182,0.001824,0,0,0.5734,0
183,0.007166,0,0,0.5734,0
184,0.001805,0,0,0.5734,0
185,0.007089,0,0,0.5734,0
186,0.001951,0,0,0.5734,0
187,0.0072,0,0,0.5734,0
188,0.000729,0,0,1.1469,0
189,0.003251,0,0,0.5734,0
190,0.004885,0,0,0.1792,0
191,0.000742,0,0,0.3584,0
192,0.001619,0,0,0.1792,0
193,0.001056,0,0,0.1792,0
194,0.000156,0,0,0.1792,0
195,0.000911,0,0,0.1792,0
196,0.004592,0,0,0.1792,0
197,0.001496,0,0,0.1792,0
198,0.004618,0,0,0.1792,0
199,0.001347,0,0,0.1792,0
200,0.004583,0,0,0.1792,0
201,0.000449,0,0,0.3584,0
202,0.001288,0,0,0.1792,0
203,0.00017,0,0,0.0005,0
204,0.000177,0,0,0.0008,0
205,0.000163,0,0,0.001,0
206,0.000162,0,0,0.0013,0
207,0.000157,0,0,0.0005,0
208,0.000161,0,0,0.0005,0
209,0.000146,0,0,0.0005,0
210,0.000161,0,0,0.0005,0
211,0.000135,0,0,4.5875,0
