bandwidth,optimizer,energy,device,payload
250,-65.21456408857006,0,2,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
500,-8.620387409660992,0,3,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
750,0.9871626256441459,0,2,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
1000,1.5766852993827882,0,2,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
1250,3.024354943311664,0,3,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
1500,9.849375229742549,0,4,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
1750,10.01781027938216,0,4,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
2000,10.452340632418483,0,4,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
2250,10.452340632418483,0,4,{'inner_3': {'count': 1| 'size': 0.64}| 'add__2': {'count': 1| 'size': 2.56}| 'add__1': {'count': 1| 'size': 10.24}| 'rpn_parallel_f1': {'count': 1| 'size': 0.028}| 'rpn_parallel_f2': {'count': 1| 'size': 0.028}| 'rpn_parallel_f3': {'count': 1| 'size': 0.028}| 'rpn_parallel_f4': {'count': 1| 'size': 0.0142}| 'layer_1': {'count': 1| 'size': 10.24}| 'layer_2': {'count': 1| 'size': 2.56}| 'layer_3': {'count': 1| 'size': 0.64}| 'extra': {'count': 1| 'size': 0.1731}}
