layer_name,time,cpu_mem,cuda_mem,size,macs
211,0.000288,0,0,4.5875,0
212,0.055915,0,131.05,9.175,0
213,0.006796,0,10.49,9.175,0
214,0.027477,0,34.354,9.1392,0
215,0.006586,0,19.22,9.1392,0
216,0.014548,0,53.99,9.1392,0
217,0.000903,0,0,1.7203,0
218,0.029904,0,55.49,3.4406,0
219,0.002557,0,3.28,3.4406,0
220,0.009174,0,9.769,2.2848,0
221,0.001651,0,4.36,2.2848,0
222,0.003734,0,13.5,2.2848,0
223,0.00041,0,0,0.5734,0
224,0.01872,0,34.34,1.1469,0
225,0.001405,0,0.746,1.1469,0
226,0.004538,0,1.672,0.5712,0
227,0.000896,0,1.116,0.5712,0
228,0.002319,0,3.429,0.5712,0
229,0.000381,0,0,0.1792,0
230,0.011673,0,31.45,0.3584,0
231,0.001128,0,0.35,0.3584,0
232,0.001478,0,0.35,0.1428,0
233,0.000631,0,0.279,0.1428,0
234,0.002459,0,0.865,0.1428,0
output_,0,0,0,0,0
output,0,0,0,0,0
